,adapter,advertised,affordable,air,amazing,amazon,antenna,apple,audio,awesome,backup,bad,bag,bang,basic,batteries,battery,beat,best,better,big,bit,black,bluetooth,bought,box,brand,buck,built,buy,cable,cables,camera,canon,car,card,case,charge,charger,charging,charm,cheap,choice,class,clear,comfortable,compact,computer,connection,convenient,cool,cooler,cord,cost,cover,customer,deal,decent,described,design,device,devices,did,didn,digital,disappointed,does,doesn,don,drive,drives,durable,dvd,ear,easy,effective,exactly,excellent,expected,expensive,external,extra,failed,fan,fantastic,far,fast,features,filter,finally,fine,fit,fits,flash,functional,galaxy,garmin,gb,gets,gift,good,got,gps,great,handy,happy,hard,hd,hdmi,headphones,headset,heavy,high,highly,home,hub,impressed,inch,inexpensive,install,ipad,iphone,ipod,issues,item,job,junk,just,keyboard,kindle,kit,laptop,large,lens,life,light,like,little,logitech,long,look,looking,looks,lot,lots,love,low,mac,macbook,make,makes,media,memory,micro,mini,mm,modem,money,monitor,months,mount,mouse,mp,music,need,needed,needs,new,nexus,nice,nikon,ok,okay,old,outstanding,pay,pc,perfect,perfectly,performance,phone,picture,piece,play,player,pleased,plug,poor,port,portable,power,pretty,price,pro,problem,problems,product,protection,protector,ps,purchase,quality,quick,quiet,quite,radio,range,read,real,really,recommend,recommended,reliable,remote,replacement,review,right,roku,router,samsung,sandisk,say,says,screen,sd,seagate,second,service,set,setup,short,signal,simple,simply,size,slow,small,smart,software,solid,solution,sony,sound,space,speaker,speakers,speed,ssd,stand,stars,storage,streaming,strong,sturdy,stylus,super,support,supposed,sure,switch,tablet,tb,terrible,thing,time,tiny,touch,travel,tripod,tv,unit,update,upgrade,usb,use,used,useful,using,value,ve,video,wall,want,wanted,way,wd,wifi,windows,wireless,wish,wonderful,work,worked,working,works,worth,wow,wrong,year,years
101,9,1,1,0,0,0,0,11,0,3,0,2,0,0,0,0,1,2,1,1,0,0,0,0,2,1,1,0,1,6,10,0,0,0,15,0,0,4,26,1,2,21,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,2,0,0,2,0,2,2,0,0,7,2,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,1,0,0,0,0,1,27,0,0,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,29,0,3,6,4,2,0,0,24,0,0,0,0,2,3,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,5,0,6,1,0,0,4,0,2,0,0,1,1,2,0,0,0,1,0,0,0,2,2,18,0,1,0,16,0,0,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,23,0,0,0,1,0,14,0,0,1,0,6,0,0,2,1,0,0,0,0,0,0,0,1,5,0,3,36,0,0,0,0,0
102,0,8,0,7,1,0,16,0,1,6,0,4,0,0,1,0,0,0,4,5,1,1,0,0,3,0,0,0,5,5,29,0,1,0,0,0,1,0,0,0,2,1,1,0,3,0,0,0,1,0,0,0,0,1,0,1,1,0,3,1,1,0,6,7,3,0,13,1,0,0,0,1,0,0,7,2,5,14,4,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30,1,0,70,0,1,0,4,0,0,0,0,1,2,1,0,2,0,0,3,0,0,0,2,4,6,0,5,0,0,0,0,1,0,0,0,5,5,0,3,0,0,1,0,1,2,3,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,2,4,0,0,0,4,0,3,1,0,0,0,0,3,6,4,1,3,0,1,0,0,1,0,8,0,4,0,7,0,3,4,24,0,0,0,1,8,0,0,0,0,0,0,1,6,0,2,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,2,1,0,0,44,5,3,0,0,1,0,0,7,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,21,2,1,1,0,7,1,0,2,2,1,0,0,0,1,2,0,0,1,0,0,0,11,6,1,73,1,1,0,2,1
103,0,1,0,0,0,0,0,1,0,4,0,2,0,1,0,0,0,0,2,0,2,0,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,10,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,10,0,1,0,0,0,0,10,0,0,26,1,0,43,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,9,0,0,0,1,1,2,0,3,0,0,0,8,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,2,4,0,2,0,33,0,9,0,0,2,0,1,0,0,0,0,1,1,0,6,0,1,0,3,0,3,0,0,18,11,5,1,0,0,0,1,0,0,1,0,0,0,0,0,7,5,0,1,7,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,1,0,0,1,3,0,0,8,0,1,1,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,25,0,1,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,5,7,3,58,2,0,4,1,0
104,2,3,0,0,1,0,0,0,0,2,0,1,4,0,0,0,0,1,6,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18,2,0,3,0,0,2,0,0,0,1,0,0,5,0,0,2,1,0,0,11,0,3,0,0,1,0,0,4,1,3,11,2,0,0,1,0,0,4,0,1,0,0,2,4,1,1,0,3,0,0,0,0,0,15,1,0,58,10,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,1,5,1,0,4,0,0,0,2,0,0,0,7,1,8,0,1,0,1,1,0,1,3,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,2,0,2,2,1,0,0,10,0,0,1,0,0,0,0,29,0,0,0,0,0,0,0,0,1,0,0,4,33,0,4,0,3,0,14,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,5,0,10,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,3,2,1,0,0,0,4,2,1,0,63,0,0,0,0,0,0,6,1,11,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,6,0,16,2,1,0,0,1
105,0,7,0,0,1,4,0,0,0,14,40,0,0,0,0,2,32,1,13,15,3,0,1,0,6,3,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,6,11,1,0,3,0,0,1,0,2,3,1,0,3,4,1,1,0,0,3,22,10,4,1,0,0,0,0,18,4,6,23,10,3,1,2,3,1,4,28,2,13,0,2,12,2,1,0,3,0,0,0,1,0,87,1,0,173,0,4,1,0,0,0,0,4,3,2,14,0,1,0,0,1,0,0,0,3,5,12,1,15,0,0,0,0,1,0,3,4,12,6,0,5,0,2,4,2,4,7,2,4,0,1,0,1,0,0,5,0,1,7,0,4,0,0,0,0,8,9,5,1,0,35,0,3,1,2,1,1,9,9,4,3,1,1,1,1,0,0,1,1,0,0,61,2,34,1,1,4,38,5,2,1,4,8,1,1,3,0,3,2,0,0,2,2,8,0,3,3,4,0,1,0,0,1,3,0,0,0,5,3,7,3,3,0,0,2,3,0,10,2,6,6,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,4,3,1,1,0,0,0,5,9,0,0,0,0,1,20,2,1,2,13,2,4,2,25,1,0,0,2,2,1,0,0,3,0,0,1,13,4,8,101,2,2,0,4,9
106,0,1,1,0,1,2,0,0,4,2,0,5,0,1,2,0,0,3,5,2,0,0,0,0,0,1,0,1,0,10,3,1,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,2,0,0,9,2,0,0,0,0,2,2,0,0,9,1,2,0,0,0,0,0,2,1,4,2,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,42,3,0,49,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,14,1,7,0,0,70,0,0,0,1,0,4,1,0,0,1,0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,11,1,1,0,6,0,10,3,0,0,7,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,5,31,0,2,2,5,0,0,0,0,8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,1,0,1,0,0,0,0,1,0,1,4,0,12,5,0,1,0,0
107,0,0,1,0,4,0,0,2,0,3,0,2,0,3,1,0,0,1,15,7,2,2,0,0,4,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,8,0,0,0,0,0,0,0,2,0,1,4,9,0,0,0,0,2,0,0,2,0,1,3,0,0,4,0,16,0,0,0,9,1,0,0,0,0,0,2,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,60,1,0,59,0,1,1,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,2,0,3,7,0,1,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,13,0,2,0,0,0,1,0,0,0,0,0,12,0,8,3,1,0,8,0,3,0,0,0,0,1,0,0,1,0,2,0,0,0,5,41,0,0,1,8,0,0,0,1,17,0,0,1,0,2,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,3,0,2,0,2,2,0,0,0,0,0,0,0,2,32,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,20,2,0,0,0,0,1,0,0,0,0,0,0,9,3,1,4,5,2,0,1,2
108,25,0,1,0,2,0,0,12,5,5,0,2,0,0,0,0,0,1,10,5,0,0,0,0,1,0,0,0,1,8,1,0,0,0,12,0,0,0,0,0,1,7,0,0,2,0,0,0,0,0,1,0,0,2,0,1,0,3,2,0,2,0,3,4,0,0,6,1,4,0,0,0,0,0,2,2,2,3,5,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,1,0,0,1,0,28,4,0,61,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,8,9,0,3,5,1,6,0,0,0,0,0,0,1,0,5,2,0,2,0,0,0,0,0,4,3,0,0,1,2,0,0,0,0,0,0,4,0,5,0,0,2,4,1,2,0,4,0,5,0,1,0,9,1,0,0,4,0,1,1,0,1,3,5,0,1,1,1,0,0,5,8,0,0,2,19,0,0,0,1,17,1,1,0,2,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,4,2,0,0,1,1,2,0,0,0,0,1,0,8,9,4,76,1,1,0,2,1
109,0,0,0,0,1,1,0,0,0,4,0,2,0,0,0,0,2,0,31,3,1,1,0,1,2,0,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,1,0,0,3,0,0,0,0,0,0,5,0,8,2,0,0,0,0,0,2,0,5,0,0,0,0,0,1,0,0,7,0,3,0,0,0,0,1,1,2,8,0,0,0,1,0,0,1,0,0,0,2,0,10,1,0,42,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,2,0,2,2,15,3,0,1,1,1,2,9,0,4,0,1,2,0,0,0,0,0,0,1,0,0,0,106,0,0,1,0,0,2,0,10,0,2,0,0,1,1,0,6,0,1,0,0,1,0,0,0,0,1,0,0,0,1,5,0,1,2,3,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,5,1,0,0,4,0,0,0,0,0,0,0,0,4,0,3,3,1,0,3,2,2,0,0,3
110,0,0,0,0,1,2,0,0,0,4,2,2,0,0,0,0,0,0,7,3,9,1,2,0,1,0,0,0,0,4,0,1,0,0,0,0,175,0,0,0,0,1,1,1,0,0,9,0,0,0,3,0,0,0,0,0,1,2,0,1,1,2,0,1,2,1,10,2,0,66,17,7,0,0,0,0,4,23,2,0,14,1,0,0,0,1,0,1,0,0,2,13,23,0,1,0,2,4,0,0,49,0,6,65,2,0,59,16,0,0,0,0,3,0,0,0,0,2,1,0,0,0,1,1,1,5,0,3,0,0,0,0,1,0,0,2,8,6,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,33,0,3,1,0,0,0,0,38,8,0,1,0,0,0,0,0,0,1,0,42,0,2,3,0,1,0,16,19,1,0,1,14,0,0,1,0,0,0,0,3,1,1,1,0,0,4,1,0,0,0,0,1,1,0,0,20,2,1,0,0,0,0,1,0,6,0,6,2,0,1,1,0,0,1,0,0,0,1,0,0,7,0,1,10,0,0,0,0,2,0,0,9,1,3,1,0,0,2,0,0,0,0,0,8,3,2,4,0,2,3,1,0,0,1,2,14,0,0,0,0,0,1,0,0,4,1,1,1,0,2
111,0,2,2,4,1,0,81,1,0,6,3,4,0,1,18,0,0,2,8,16,1,0,0,0,2,1,0,1,0,4,10,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,2,0,1,0,0,3,4,3,0,15,3,2,0,0,0,0,0,8,1,1,10,3,4,0,0,0,0,2,1,1,0,0,1,2,0,0,0,0,0,0,0,2,0,34,1,0,62,0,0,1,9,0,0,0,0,1,0,1,0,1,0,3,2,0,0,0,0,1,9,2,6,0,0,0,0,0,0,0,0,6,7,0,0,0,1,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,2,1,0,6,0,8,4,1,1,5,0,1,1,3,0,2,1,0,0,0,0,3,0,1,0,3,33,0,0,0,6,0,0,0,0,2,1,0,1,1,0,0,0,6,0,0,0,0,2,3,2,0,0,0,0,1,1,0,0,0,0,1,1,1,0,5,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,2,0,0,0,0,1,1,0,0,0,0,16,2,2,0,0,2,0,0,0,8,1,0,0,1,0,1,0,0,0,0,0,0,13,4,3,54,2,2,1,0,0
112,1,5,1,0,4,3,0,0,0,14,0,2,0,3,4,0,0,0,25,8,2,2,0,0,8,0,2,3,4,12,5,2,0,0,0,0,1,0,0,0,0,2,3,0,0,0,2,5,1,3,0,0,10,1,0,0,4,2,4,15,1,2,2,0,0,2,11,4,2,0,0,0,0,0,1,0,4,26,8,0,0,4,1,0,1,21,1,2,0,2,4,2,3,0,4,0,0,0,0,0,102,1,0,151,4,4,1,0,0,0,0,2,4,3,12,0,0,0,1,0,0,0,0,1,5,9,1,16,0,0,0,0,7,0,2,0,13,0,0,7,2,3,1,2,15,12,6,0,0,1,0,2,0,0,0,0,0,7,0,2,0,0,0,0,8,10,10,1,0,33,0,2,0,2,1,0,2,27,2,0,6,0,2,0,0,2,26,1,2,0,44,3,32,0,1,6,54,23,124,0,4,19,0,0,0,0,1,2,1,5,1,2,2,0,2,3,3,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,3,2,0,4,2,0,9,4,0,2,5,0,0,0,0,0,5,0,0,1,3,0,2,1,2,1,0,0,0,0,2,2,0,1,0,0,1,2,0,2,0,9,4,5,1,18,6,0,4,0,1,0,0,0,0,0,2,2,8,2,3,61,4,0,3,0,5
113,0,0,1,0,4,0,0,0,3,3,1,0,0,0,0,0,0,3,3,7,3,1,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,2,10,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,3,0,1,2,0,0,1,0,0,1,0,0,11,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,40,1,0,36,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,1,0,2,3,0,0,1,1,2,1,0,4,2,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,4,1,0,1,1,0,6,0,2,1,0,1,0,1,6,2,3,0,0,0,0,0,1,0,0,0,0,1,2,17,0,0,0,2,0,0,0,0,11,0,1,1,0,0,1,0,4,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,6,0,5,0,1,0,0,0,51,1,8,53,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,5,1,0,0,2,2,0,0,0,0,0,0,0,3,0,0,1,4,1,1,0,0
114,7,6,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,5,1,0,0,0,5,31,6,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,1,1,1,2,0,2,0,0,0,3,1,2,0,1,0,3,6,0,0,22,0,5,0,0,0,0,1,1,0,5,5,5,1,0,0,0,0,0,2,2,0,0,0,10,0,1,0,0,0,0,0,1,1,31,1,0,49,1,0,3,0,0,4,1,0,0,0,1,0,0,6,1,1,0,0,2,0,8,10,0,15,0,0,0,0,0,0,1,0,4,1,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,11,0,0,0,1,0,0,0,1,5,11,0,0,0,6,0,5,0,1,0,0,1,8,3,0,0,0,0,0,1,0,0,1,0,0,0,0,15,0,0,0,26,0,0,0,1,11,0,0,0,2,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,4,2,0,1,0,0,0,0,1,0,7,0,1,2,0,0,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,5,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,13,8,0,54,0,0,3,1,0
115,0,0,3,0,7,1,0,1,2,15,0,13,0,3,4,0,0,6,31,22,4,1,5,0,8,1,1,3,0,23,1,0,0,0,0,0,0,0,0,0,0,27,1,0,4,35,0,0,0,0,1,0,7,3,1,7,9,17,0,1,0,1,0,4,0,4,5,4,6,0,0,4,0,90,0,5,2,21,10,3,0,1,4,2,1,5,1,0,0,1,6,17,2,0,0,0,0,0,2,1,182,3,0,167,0,3,1,0,0,37,2,1,4,0,0,0,1,0,7,0,0,2,4,1,4,4,4,15,0,0,0,0,0,0,0,1,8,6,0,6,1,2,1,1,0,20,7,0,0,3,0,0,0,0,0,0,0,18,0,13,0,0,1,7,1,3,2,3,0,38,0,21,8,2,2,15,0,8,0,8,2,0,1,0,1,3,3,15,0,0,1,7,111,0,0,1,22,1,0,2,2,52,0,0,3,1,2,2,0,11,2,0,1,1,2,6,6,0,0,0,0,1,2,0,0,0,3,5,6,0,3,0,3,2,1,0,5,0,0,4,0,3,119,0,0,0,0,0,0,10,0,0,1,1,0,6,2,0,1,0,0,0,3,1,4,0,0,0,0,0,0,2,0,0,9,1,3,2,39,7,0,0,0,1,0,0,0,0,0,1,6,14,4,3,18,13,6,1,3,7
116,0,4,0,0,2,0,0,0,0,11,0,4,0,1,1,0,0,3,8,7,0,1,0,0,2,0,1,1,6,11,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,3,2,0,0,0,0,0,4,0,0,6,4,1,5,1,0,0,2,0,0,7,0,3,0,0,0,0,0,34,3,3,18,6,0,0,0,0,0,5,1,2,0,0,0,5,4,0,0,3,0,0,0,1,0,65,1,0,152,0,2,0,0,0,0,0,2,4,0,0,0,1,2,8,25,0,0,0,3,7,6,3,9,0,0,0,0,0,0,0,1,4,6,0,1,1,0,2,1,0,4,6,0,0,2,1,0,0,0,0,0,0,10,19,0,116,0,0,0,2,1,6,0,0,22,0,4,5,0,0,1,0,32,3,0,0,0,0,0,0,0,0,3,0,0,0,5,68,0,0,1,25,0,0,0,0,25,3,0,0,0,0,0,1,4,0,0,1,0,0,1,5,0,0,0,0,0,1,8,0,0,3,0,2,2,1,0,9,0,4,0,14,0,0,22,1,1,0,0,0,0,0,0,1,6,0,0,5,18,0,2,4,0,1,0,0,0,1,1,2,0,0,0,0,57,1,0,0,0,6,4,0,1,28,0,1,51,0,0,2,0,0,0,0,0,1,2,5,2,59,4,1,0,0,0
117,0,0,2,0,3,0,0,0,0,3,0,1,0,1,3,0,0,1,3,5,6,1,0,0,2,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,1,9,0,0,3,0,0,1,0,0,1,8,0,2,0,0,2,0,0,0,1,0,1,0,0,2,0,0,0,0,1,13,3,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,1,1,79,2,0,83,0,2,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,2,0,0,2,0,3,0,0,0,3,0,0,0,1,5,8,14,1,2,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1,1,1,2,2,0,0,7,0,5,1,0,0,3,5,3,0,0,0,0,0,0,0,0,0,3,0,0,1,8,45,0,0,1,3,0,0,0,1,16,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,1,0,3,0,3,0,4,0,0,5,1,0,55,1,11,102,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,2,0,6,2,1,1,19,1,0,0,0,0,1,0,0,0,0,0,0,2,3,0,2,1,2,0,0,3
118,0,4,3,0,1,0,0,0,0,2,0,1,0,0,8,0,0,0,4,3,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,12,1,0,0,0,1,0,0,0,0,0,10,3,0,0,2,1,0,6,0,0,0,1,0,0,16,1,4,0,0,1,0,0,1,3,3,7,2,0,0,0,0,0,0,1,0,0,0,0,5,1,1,0,1,0,0,0,2,0,36,2,0,56,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,1,1,5,2,9,0,0,0,0,0,0,0,4,6,2,0,4,0,1,1,0,0,3,5,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,4,2,6,0,0,12,0,2,2,1,0,1,0,6,2,0,0,0,1,0,0,0,24,0,0,1,18,0,23,0,2,6,17,2,35,0,4,12,0,0,0,0,0,0,0,2,0,0,2,0,0,1,3,0,0,0,0,2,1,0,0,0,3,1,0,0,1,0,7,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,4,1,3,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,1,0,1,6,1,0,0,0,5,1,0,0,0,0,0,1,1,0,2,38,3,0,2,1,2
119,1,0,2,0,6,1,0,0,2,9,0,5,0,1,0,0,0,5,6,3,3,1,0,0,0,0,0,1,1,20,136,17,0,0,0,0,0,0,0,0,2,21,0,0,2,0,0,4,5,2,1,0,1,0,0,1,6,1,1,0,1,1,3,6,1,0,11,2,7,0,0,1,1,0,0,1,5,21,7,4,0,0,0,0,0,7,2,0,0,0,11,2,0,0,2,1,0,0,0,0,71,1,0,138,1,1,1,3,84,0,0,1,4,0,0,0,0,0,1,0,0,0,0,3,3,12,1,12,0,0,0,2,1,0,0,0,4,1,0,20,0,0,1,0,0,5,4,0,1,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,6,4,0,0,0,13,0,7,0,0,0,6,2,19,6,2,0,4,0,0,1,1,0,2,1,0,0,1,65,0,0,3,25,0,0,0,4,40,0,0,0,0,0,0,1,2,0,2,2,0,0,1,6,0,0,2,0,0,1,1,0,0,0,2,0,0,1,9,3,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,3,0,0,2,4,0,3,1,1,0,2,2,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,1,19,0,3,0,1,0,2,0,0,0,0,0,2,16,12,5,102,4,1,1,0,1
120,29,5,0,0,2,1,0,0,0,7,1,4,0,2,0,0,0,1,8,3,1,1,0,0,3,0,1,2,0,2,4,2,0,0,0,0,2,0,0,0,5,4,2,0,0,0,1,7,0,3,1,0,1,1,0,1,0,1,2,0,13,0,5,1,0,0,17,2,1,22,22,0,1,0,19,2,6,14,8,0,2,0,2,0,0,3,3,1,0,0,1,0,0,0,1,0,0,1,1,0,27,2,0,85,10,2,27,1,0,0,0,0,0,1,1,0,0,7,2,1,0,0,0,3,4,11,2,14,0,0,6,2,2,0,6,1,8,5,0,2,0,0,0,0,0,7,0,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,9,1,1,0,5,0,2,1,14,0,0,1,11,7,1,0,1,1,0,0,0,2,1,0,0,9,0,7,0,0,2,31,0,0,0,0,7,0,0,1,0,0,2,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,2,0,0,0,2,0,0,1,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,5,1,3,1,2,0,0,0,3,4,0,0,0,0,0,0,1,0,19,13,3,7,3,3,0,0,0,0,1,1,2,0,4,0,1,5,17,22,2,87,4,0,0,1,2
121,0,0,0,0,3,1,0,0,0,5,0,2,0,0,0,0,4,0,17,3,0,1,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,3,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,5,0,3,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,11,1,0,29,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,2,0,1,1,81,0,0,1,0,0,0,0,3,1,7,0,2,2,2,0,0,12,0,3,0,2,0,3,0,0,0,0,0,1,0,0,0,3,0,0,2,0,2,1,0,8,0,1,0,0,0,0,6,10,0,1,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,2,5,0,0,2,1,2,0,1,0,0,1,0,1,0,0,1,1,0,2,3,0,0,0,0,0,2,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,0,0,1,0,0,0,0,1,8,0,1,2,1,2,5,5,0,0,2,5
